SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
2875,20810,"Rails, Gallinules, Coots",Lewinia muelleri,Auckland Island Rail,VU,False,False,False,True,False,Not a migrant,True,False,False,46,D2,360.0,2000,estimated,Stable,suspected
2876,21080,"Rails, Gallinules, Coots",Dryolimnas cuvieri,White-throated Rail,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,854000.0,3400-5000,estimated,Stable,suspected
2877,21100,"Rails, Gallinules, Coots",Crex egregia,African Crake,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.87E7,Unknown,not applicable,Stable,suspected
2878,21110,"Rails, Gallinules, Coots",Crex crex,Corncrake,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.06E7,3000000-7000000,estimated,Stable,estimated
2879,21120,"Rails, Gallinules, Coots",Rougetius rougetii,Rouget's Rail,NT,False,False,False,True,False,Not a migrant,True,True,False,0,A2c+3c+4c,499000.0,1500-7000,estimated,Decreasing,suspected
2880,20770,"Rails, Gallinules, Coots",Aramidopsis plateni,Snoring Rail,VU,False,False,False,True,False,Not a migrant,True,False,False,0,C2a(i),301000.0,2500-9999,estimated,Decreasing,suspected
2881,20560,"Rails, Gallinules, Coots",Laterallus rogersi,Inaccessible Island Rail,VU,False,False,False,True,False,Not a migrant,True,False,False,0,D2,19.0,"5460-7320,6180",estimated,Stable,suspected
2882,21160,"Rails, Gallinules, Coots",Aramides mangle,Little Wood-rail,LC,False,False,False,True,False,Not a migrant,True,False,True,0,,2790000.0,Unknown,not applicable,Unknown,not applicable
2883,21190,"Rails, Gallinules, Coots",Aramides axillaris,Rufous-necked Wood-rail,LC,False,False,False,True,False,Not a migrant,True,False,False,0,,9670000.0,50000-499999,estimated,Decreasing,suspected
2913,21520,"Rails, Gallinules, Coots",Zapornia atra,Henderson Island Crake,VU,False,False,False,True,False,Not a migrant,True,False,False,80,D2,80.0,"3800-8400, 5600",estimated,Stable,estimated
2885,21150,"Rails, Gallinules, Coots",Aramides wolfi,Brown Wood-rail,VU,False,False,False,True,False,Not a migrant,True,False,False,0,"A2c+3c+4c;B1ab(i,ii,iii,v)",234000.0,1000-2499,inferred,Decreasing,suspected
2886,21140,"Rails, Gallinules, Coots",Aramides ypecaha,Giant Wood-rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,4210000.0,66700-667000,estimated,Stable,suspected
2887,21210,"Rails, Gallinules, Coots",Aramides saracura,Slaty-breasted Wood-rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1380000.0,Unknown,not applicable,Decreasing,suspected
2888,21200,"Rails, Gallinules, Coots",Aramides calopterus,Red-winged Wood-rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1040000.0,Unknown,not applicable,Unknown,suspected
2889,21240,"Rails, Gallinules, Coots",Amaurolimnas concolor,Uniform Crake,LC,False,False,False,True,False,Not a migrant,True,False,False,0,,1.47E7,Unknown,estimated,Decreasing,suspected
2890,21310,"Rails, Gallinules, Coots",Gymnocrex rosenbergii,Blue-faced Rail,VU,False,False,False,True,False,Not a migrant,True,True,False,0,C2a(i),170000.0,2500-9999,estimated,Decreasing,suspected
2891,21330,"Rails, Gallinules, Coots",Gymnocrex plumbeiventris,Bare-eyed Rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,2420000.0,Unknown,not applicable,Unknown,not applicable
2892,21420,"Rails, Gallinules, Coots",Zapornia akool,Brown Crake,LC,False,False,False,True,False,Full migrant,True,True,False,0,,8880000.0,Unknown,not applicable,Unknown,not applicable
2893,21560,"Rails, Gallinules, Coots",Amaurornis olivacea,Philippine Bush-hen,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,877000.0,Unknown,not applicable,Unknown,not applicable
2895,21580,"Rails, Gallinules, Coots",Amaurornis moluccana,Pale-vented Bush-hen,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,8990000.0,1300-33000,estimated,Unknown,not applicable
2896,21590,"Rails, Gallinules, Coots",Amaurornis phoenicurus,White-breasted Waterhen,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.93E7,Unknown,estimated,Unknown,not applicable
2897,21430,"Rails, Gallinules, Coots",Zapornia flavirostra,Black Crake,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,2.48E7,667000-667000,estimated,Stable,not applicable
2898,21480,"Rails, Gallinules, Coots",Zapornia olivieri,Sakalava Rail,EN,False,False,False,True,False,Not a migrant,True,True,False,0,C2a(i),111000.0,250-999,estimated,Decreasing,inferred
2899,21490,"Rails, Gallinules, Coots",Zapornia bicolor,Black-tailed Crake,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,2170000.0,Unknown,not applicable,Unknown,suspected
2900,21440,"Rails, Gallinules, Coots",Zapornia parva,Little Crake,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.45E7,100000-499999,estimated,Stable,suspected
2901,21450,"Rails, Gallinules, Coots",Zapornia pusilla,Baillon's Crake,LC,False,False,False,True,False,Full migrant,True,True,True,0,,7.48E7,500000-999999,estimated,Unknown,not applicable
2902,21470,"Rails, Gallinules, Coots",Zapornia palmeri,Laysan Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,not applicable,,not applicable
2903,21380,"Rails, Gallinules, Coots",Porzana porzana,Spotted Crake,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.8E7,500000-999999,estimated,Stable,suspected
2904,21390,"Rails, Gallinules, Coots",Porzana fluminea,Australian Crake,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,8570000.0,Unknown,not applicable,Unknown,not applicable
2905,21370,"Rails, Gallinules, Coots",Porzana carolina,Sora,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.32E7,Unknown,not applicable,Increasing,suspected
2906,20550,"Rails, Gallinules, Coots",Laterallus spilopterus,Dot-winged Crake,VU,False,False,False,True,False,Not a migrant,True,True,True,0,C2a(i),1380000.0,2500-9999,estimated,Decreasing,suspected
2907,21360,"Rails, Gallinules, Coots",Porzana albicollis,Ash-throated Crake,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.29E7,66700-667000,not applicable,Stable,not applicable
2908,21500,"Rails, Gallinules, Coots",Zapornia sandwichensis,Hawaiian Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,not applicable,,not applicable
2909,21400,"Rails, Gallinules, Coots",Zapornia fusca,Ruddy-breasted Crake,LC,False,False,False,True,False,Full migrant,True,True,False,0,,3.14E7,Unknown,not applicable,Unknown,suspected
2910,21410,"Rails, Gallinules, Coots",Zapornia paykullii,Band-bellied Crake,NT,False,False,False,True,False,Full migrant,True,True,False,0,C1,2190000.0,Unknown,not applicable,Decreasing,suspected
2911,21530,"Rails, Gallinules, Coots",Zapornia tabuensis,Spotless Crake,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,5.71E7,Unknown,not applicable,Unknown,not applicable
2912,21540,"Rails, Gallinules, Coots",Zapornia monasa,Kosrae Crake,EX,False,False,False,True,False,Not a migrant,True,True,True,0,,0.0,Unknown,,,not applicable
2914,20540,"Rails, Gallinules, Coots",Laterallus flaviventer,Yellow-breasted Crake,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,2.26E7,7000,estimated,Unknown,not applicable
2915,21600,"Rails, Gallinules, Coots",Amaurornis cinerea,White-browed Crake,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,3.25E7,Unknown,not applicable,Unknown,not applicable
2916,21610,"Rails, Gallinules, Coots",Amaurornis marginalis,Striped Crake,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.24E7,670-17000,estimated,Decreasing,suspected
2917,21250,"Rails, Gallinules, Coots",Cyanolimnas cerverai,Zapata Rail,CR,False,False,False,True,False,Not a migrant,False,True,False,0,C2a(ii),1300.0,50-249,estimated,Decreasing,inferred
2918,21260,"Rails, Gallinules, Coots",Neocrex colombiana,Colombian Crake,DD,False,False,False,True,False,Not a migrant,True,True,False,0,,610000.0,Unknown,not applicable,Unknown,not applicable
2919,21270,"Rails, Gallinules, Coots",Neocrex erythrops,Paint-billed Crake,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.86E7,50000-499999,suspected,Unknown,not applicable
2920,21280,"Rails, Gallinules, Coots",Pardirallus maculatus,Spotted Rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,2.85E7,7000-18000,suspected,Stable,suspected
2921,21290,"Rails, Gallinules, Coots",Pardirallus nigricans,Blackish Rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.2E7,13300-73300,estimated,Unknown,not applicable
2922,21300,"Rails, Gallinules, Coots",Pardirallus sanguinolentus,Plumbeous Rail,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.18E7,683000-1340000,estimated,Stable,suspected
2923,20920,"Rails, Gallinules, Coots",Eulabeornis castaneoventris,Chestnut Rail,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,721000.0,Unknown,not applicable,Unknown,not applicable
2924,20820,"Rails, Gallinules, Coots",Habroptila wallacii,Drummer Rail,VU,False,False,False,True,False,Not a migrant,False,True,False,0,C2a(i),40300.0,2500-9999,estimated,Decreasing,suspected
2925,21630,"Rails, Gallinules, Coots",Megacrex inepta,New Guinea Flightless Rail,LC,False,False,False,True,False,Not a migrant,True,False,False,0,,405000.0,Unknown,not applicable,Decreasing,suspected
2926,21640,"Rails, Gallinules, Coots",Gallicrex cinerea,Watercock,LC,False,False,False,True,False,Full migrant,True,True,False,0,,3.14E7,Unknown,not applicable,Decreasing,suspected
2927,21650,"Rails, Gallinules, Coots",Porphyrio porphyrio,Purple Swamphen,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,2.61E8,Unknown,estimated,Unknown,not applicable
2928,21660,"Rails, Gallinules, Coots",Porphyrio albus,White Swamphen,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,,,not applicable
2929,21710,"Rails, Gallinules, Coots",Porphyrio hochstetteri,South Island Takahe,EN,False,False,False,True,False,Not a migrant,True,False,False,10,D,570.0,50-249,estimated,Increasing,estimated
2930,21720,"Rails, Gallinules, Coots",Porphyrio alleni,Allen's Gallinule,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.41E7,Unknown,estimated,Decreasing,suspected
2931,21730,"Rails, Gallinules, Coots",Porphyrio martinicus,Purple Gallinule,LC,False,False,False,True,False,Full migrant,True,True,False,0,,3.29E7,Unknown,estimated,Decreasing,suspected
2932,21740,"Rails, Gallinules, Coots",Porphyrio flavirostris,Azure Gallinule,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.09E7,Unknown,not applicable,Unknown,not applicable
2933,21820,"Rails, Gallinules, Coots",Pareudiastes pacificus,Samoan Moorhen,CR,False,False,False,True,False,Not a migrant,True,False,False,0,D,1.0,1-49,estimated,Unknown,
2934,21810,"Rails, Gallinules, Coots",Pareudiastes silvestris,Makira Moorhen,CR,False,False,False,True,False,Not a migrant,True,False,False,0,D,1.0,1-49,estimated,Unknown,not applicable
2935,21840,"Rails, Gallinules, Coots",Gallinula comeri,Gough Island Moorhen,VU,False,False,False,True,False,Not a migrant,True,True,False,0,D2,70.0,8500,estimated,Stable,suspected
2938,21870,"Rails, Gallinules, Coots",Gallinula tenebrosa,Dusky Moorhen,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,1.85E7,Unknown,not applicable,Unknown,not applicable
2939,21900,"Rails, Gallinules, Coots",Paragallinula angulata,Lesser Moorhen,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,2.05E7,16700-667000,estimated,Decreasing,not applicable
2940,21910,"Rails, Gallinules, Coots",Porphyriops melanops,Spot-flanked Gallinule,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.56E7,73300-735000,estimated,Stable,suspected
2941,21920,"Rails, Gallinules, Coots",Tribonyx ventralis,Black-tailed Native-hen,LC,False,False,False,True,False,Nomadic,True,True,False,0,,8260000.0,6600-670000,estimated,Stable,suspected
2943,21960,"Rails, Gallinules, Coots",Fulica cristata,Red-knobbed Coot,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,2.71E7,Unknown,estimated,Decreasing,suspected
2944,21970,"Rails, Gallinules, Coots",Fulica atra,Eurasian Coot,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.52E8,5300000-6500000,estimated,Increasing,suspected
2945,21980,"Rails, Gallinules, Coots",Fulica alai,Hawaiian Coot,NT,False,False,False,True,False,Not a migrant,True,True,True,5600,D1,61000.0,1250-1750,estimated,Stable,estimated
2948,22000,"Rails, Gallinules, Coots",Fulica leucoptera,White-winged Coot,LC,False,False,False,True,False,Full migrant,True,True,False,0,,6110000.0,667000-667000,estimated,Stable,suspected
2949,22010,"Rails, Gallinules, Coots",Fulica ardesiaca,Andean Coot,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2020000.0,Unknown,not applicable,Unknown,not applicable
2950,22020,"Rails, Gallinules, Coots",Fulica armillata,Red-gartered Coot,LC,False,False,False,True,False,Full migrant,True,True,False,0,,5880000.0,667000-667000,estimated,Unknown,not applicable
2951,22030,"Rails, Gallinules, Coots",Fulica rufifrons,Red-fronted Coot,LC,False,False,False,True,False,Full migrant,True,True,False,0,,5040000.0,16700-66700,estimated,Stable,suspected
2952,22040,"Rails, Gallinules, Coots",Fulica gigantea,Giant Coot,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,876000.0,6700-67000,estimated,Stable,suspected
2953,22050,"Rails, Gallinules, Coots",Fulica cornuta,Horned Coot,NT,False,False,False,True,False,Not a migrant,False,True,False,0,C2a(i),305000.0,6000-15000,estimated,Decreasing,suspected
2973,28350,Seedsnipes,Attagis gayi,Rufous-bellied Seedsnipe,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,3740000.0,33300-1330000,not applicable,Unknown,suspected
2974,28360,Seedsnipes,Attagis malouinus,White-bellied Seedsnipe,LC,False,False,False,True,False,Altitudinal migrant,True,True,False,0,,562000.0,5000-20000,estimated,Stable,suspected
2975,28370,Seedsnipes,Thinocorus orbignyianus,Grey-breasted Seedsnipe,LC,False,False,False,True,False,Altitudinal migrant,True,True,False,0,,4970000.0,6700-17000,estimated,Stable,suspected
2976,28380,Seedsnipes,Thinocorus rumicivorus,Least Seedsnipe,LC,False,False,False,True,False,Full migrant,True,False,False,0,,5250000.0,66700-683000,estimated,Unknown,suspected
2977,28340,Plains-wanderer,Pedionomus torquatus,Plains-wanderer,EN,False,False,False,True,False,Not a migrant,True,False,False,0,C2a(ii),331000.0,"251-5000, 251-1000",estimated,Decreasing,inferred
2978,29000,"Sandpipers, Snipes, Phalaropes",Scolopax rusticola,Eurasian Woodcock,LC,False,False,False,True,False,Full migrant,True,False,False,0,,4.9E7,Unknown,estimated,Stable,suspected
2979,29010,"Sandpipers, Snipes, Phalaropes",Scolopax mira,Amami Woodcock,VU,False,False,False,True,False,Not a migrant,True,False,False,0,A3ce+4ce,12200.0,2500-9999,estimated,Stable,suspected
2980,29020,"Sandpipers, Snipes, Phalaropes",Scolopax saturata,Javan Woodcock,NT,False,False,False,True,False,Not a migrant,True,False,False,0,C2a(i),305000.0,2500-9999,suspected,Decreasing,suspected
2981,29050,"Sandpipers, Snipes, Phalaropes",Scolopax celebensis,Sulawesi Woodcock,LC,False,False,False,True,False,Not a migrant,True,False,False,0,,235000.0,Unknown,not applicable,Decreasing,suspected
2982,29060,"Sandpipers, Snipes, Phalaropes",Scolopax rochussenii,Moluccan Woodcock,VU,False,False,False,True,False,Not a migrant,True,False,False,1928,C2a(ii),2100.0,9530-19059,estimated,Decreasing,inferred
2983,29070,"Sandpipers, Snipes, Phalaropes",Scolopax minor,American Woodcock,LC,False,False,False,True,False,Full migrant,True,False,False,0,,6410000.0,3500000,estimated,Decreasing,estimated
2984,29180,"Sandpipers, Snipes, Phalaropes",Gallinago solitaria,Solitary Snipe,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.03E7,7300-73000,estimated,Stable,suspected
2985,29190,"Sandpipers, Snipes, Phalaropes",Gallinago hardwickii,Latham's Snipe,NT,False,False,False,True,False,Full migrant,True,True,False,0,A2b+4b,1580000.0,20000-39000,estimated,Decreasing,suspected
2986,29200,"Sandpipers, Snipes, Phalaropes",Gallinago nemoricola,Wood Snipe,VU,False,False,False,True,False,Full migrant,True,True,False,0,C2a(ii),1270000.0,2500-9999,estimated,Decreasing,suspected
2987,29210,"Sandpipers, Snipes, Phalaropes",Gallinago stenura,Pin-tailed Snipe,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.29E7,Unknown,estimated,Unknown,not applicable
2988,29220,"Sandpipers, Snipes, Phalaropes",Gallinago megala,Swinhoe's Snipe,LC,False,False,False,True,False,Full migrant,True,True,False,0,,5270000.0,Unknown,estimated,Unknown,not applicable
2989,29250,"Sandpipers, Snipes, Phalaropes",Gallinago media,Great Snipe,NT,False,False,False,True,False,Full migrant,True,True,False,0,A2cd+3cd+4cd,9730000.0,200000-380000,estimated,Decreasing,inferred
2990,29260,"Sandpipers, Snipes, Phalaropes",Gallinago gallinago,Common Snipe,LC,False,False,False,True,False,Full migrant,True,True,False,0,,6.31E7,15000000-29000000,,Decreasing,suspected
2991,29230,"Sandpipers, Snipes, Phalaropes",Gallinago nigripennis,African Snipe,LC,False,False,False,True,False,Altitudinal migrant,True,True,True,0,,1.05E7,20000-150000,estimated,Unknown,not applicable
2992,29240,"Sandpipers, Snipes, Phalaropes",Gallinago macrodactyla,Madagascar Snipe,VU,False,False,False,True,False,Not a migrant,True,True,False,0,A2cd+3cd+4cd,268000.0,2500-9999,suspected,Decreasing,inferred
